rmse,var,resid_var,bytes,enc_ops,time_s,part_workers,method,suite_idx,epsilon,rho,mal_rate
2.5307596775827417,41.30096785799665,3.4450243583228533,144,12,0.003841876983642578,1,fed_sense,1,0.5,0.2,0.1
3.4966361365906806,14.16965408514192,7.31145368788303,528,44,0.0013687610626220703,1,fed_sense,1,0.5,0.2,0.1
3.0800887820222993,29.25310983967015,9.28941793403987,552,46,0.004002094268798828,1,fed_sense,1,0.5,0.2,0.1
3.389811025163753,22.71217034781531,8.81121017616653,1152,96,0.0033960342407226562,2,fed_sense,1,0.5,0.2,0.1
2.749266039054934,13.06637834528405,6.31648723042159,1368,114,0.00555419921875,2,fed_sense,1,0.5,0.2,0.1
1.8719745001502963,18.895084477256127,3.491057208864616,696,58,0.003940105438232422,1,fed_sense,1,0.5,0.2,0.1
2.033562366725431,1.2572719882358074,2.985954772759455,1320,110,0.0023386478424072266,2,fed_sense,1,0.5,0.2,0.1
2.526257645062656,17.062847720266863,6.365244526972002,840,70,0.0016279220581054688,1,fed_sense,1,0.5,0.2,0.1
3.628477695960551,7.528711892493426,12.83936973312171,1248,104,0.005527019500732422,2,fed_sense,1,0.5,0.2,0.1
3.1262086521756403,16.234249472876993,8.104017718062568,1248,104,0.005372285842895508,2,fed_sense,1,0.5,0.2,0.1
2.8818365678292834,2.9328040183669914,7.558107761022367,1152,96,0.0022249221801757812,2,fed_sense,1,0.5,0.2,0.1
2.8963774509768463,4.550993649277912,8.121197017439131,2112,176,0.002943277359008789,2,fed_sense,1,0.5,0.2,0.1
2.358967795334504,2.1960002274417536,3.376957628154249,696,58,0.0032269954681396484,1,fed_sense,1,0.5,0.2,0.1
2.2255403559163156,2.0635026089367408,4.6860096630068035,600,50,0.002321004867553711,1,fed_sense,1,0.5,0.2,0.1
2.5905264440563864,3.044374368552381,5.935893006079539,672,56,0.003602266311645508,1,fed_sense,1,0.5,0.2,0.1
2.589105384740272,2.3868242998416154,4.802564884738886,720,60,0.0022268295288085938,1,fed_sense,1,0.5,0.2,0.1
3.5499620926981548,0.06317328972555626,6.207670576574016,600,50,0.005472898483276367,1,fed_sense,1,0.5,0.2,0.1
2.2652694078515125,0.49239929732588034,2.966880142957447,576,48,0.0027971267700195312,1,fed_sense,1,0.5,0.2,0.1
3.6585685993717605,3.9614177450925383,7.286733237504589,600,50,0.0023369789123535156,1,fed_sense,1,0.5,0.2,0.1
2.4141578331031712,1.5403363473393006,5.82768789959149,600,50,0.0037801265716552734,1,fed_sense,1,0.5,0.2,0.1
3.4925631973773608,0.8074273386285411,5.385836775063626,816,68,0.004670858383178711,1,fed_sense,1,0.5,0.2,0.1
2.7490694249757346,0.9903146407907895,3.9329813774450995,768,64,0.0037620067596435547,1,fed_sense,1,0.5,0.2,0.1
3.2241564344893563,3.398312952209467,9.714318197938434,648,54,0.002151966094970703,1,fed_sense,1,0.5,0.2,0.1
4.102847100740661,1.6337532831087458,12.73003209077242,888,74,0.0018191337585449219,1,fed_sense,1,0.5,0.2,0.1
2.1242927558494875,1.8952368121476422,4.199472954118869,816,68,0.0019180774688720703,2,fed_sense,1,0.5,0.2,0.1
2.311594221281199,2.150656940230916,5.267825285797774,432,36,0.003125905990600586,1,fed_sense,1,0.5,0.2,0.1
2.9466428592073184,5.5092827059767995,7.648412905092309,1032,86,0.0029168128967285156,2,fed_sense,1,0.5,0.2,0.1
2.4030172648181285,3.401154795373422,5.741800744663005,576,48,0.003425121307373047,1,fed_sense,1,0.5,0.2,0.1
3.712869414804415,0.5524820809160395,6.426088147299105,432,36,0.0036170482635498047,2,fed_sense,1,0.5,0.2,0.1
4.759211670661964,5.0998881610431726,18.725162509204296,552,46,0.0020890235900878906,1,fed_sense,1,0.5,0.2,0.1
3.644435876864574,4.286501503459175,12.069259494569279,552,46,0.002875804901123047,1,fed_sense,1,0.5,0.2,0.1
5.405142633526687,2.250467644311708,24.64861247494672,504,42,0.00492095947265625,1,fed_sense,1,0.5,0.2,0.1
5.165140014715449,0.23738509329014704,17.08518254608151,456,38,0.0025327205657958984,1,fed_sense,1,0.5,0.2,0.1
3.0407533290334974,3.433368490894167,8.545913994579568,504,42,0.003512144088745117,1,fed_sense,1,0.5,0.2,0.1
6.146743812843887,28.121247277296316,35.955177230642185,312,26,0.0012669563293457031,1,fed_sense,1,0.5,0.2,0.1
4.713822290565399,13.804088689083844,21.77791800531216,336,28,0.0012488365173339844,1,fed_sense,1,0.5,0.2,0.1
2.896245073065821,0.9197145137596054,5.795959998845442,216,18,0.0010859966278076172,1,fed_sense,1,0.5,0.2,0.1
5.160347161266502,3.0691992096260465,19.161589326405064,336,28,0.001291036605834961,1,fed_sense,1,0.5,0.2,0.1
2.4449140618988747,0.05330261037707057,5.883145108372261,264,22,0.0021240711212158203,1,fed_sense,1,0.5,0.2,0.1
2.138134787891487,3.9044837304507185,3.05758913019059,312,26,0.0022821426391601562,1,fed_sense,1,0.5,0.2,0.1
2.7783360648150137,1.8413746329404168,4.3589871918456655,336,28,0.003325939178466797,1,fed_sense,1,0.5,0.2,0.1
3.7409484702208333,3.500392397574265,7.044721966415829,480,40,0.003673076629638672,1,fed_sense,1,0.5,0.2,0.1
2.547429646933743,0.2838700681846299,3.962096896692852,216,18,0.0011239051818847656,1,fed_sense,1,0.5,0.2,0.1
2.9262431330404826,4.155564496632225,7.084181013494833,528,44,0.003253936767578125,2,fed_sense,1,0.5,0.2,0.1
